linha_base,direcao_base,total_pontos_linha_base,linha_compartilhada,direcao_compartilhada,num_pontos_compartilhados,percentual_cobertura,pontos_compartilhados
301,Ida,74,SV606,Volta,3,4.05,"Conde de Itaguaí, Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio"
301,Ida,74,315,Volta,1,1.35,BarraShopping - Américas
301,Ida,74,343,Volta,7,9.46,"Barra Private, Itanhangá Golf Club, Marina Barra Clube, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,SN302,Ida,61,82.43,"Açude, Alves de Brito, Amado Nervo, Ary Kerner, Barra Private, Biguá, BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier, BRS 2,5,7,I: Saens Peña I, Capitão Campos, Casa do Alto, Cascata, Clóvis Bevilaqua, CMS Nicola Albano, Colégio Marista São José, Conde de Itaguaí, Curva do Violão, Dona Delfina, Doutor Catrambi, EDI José da Silva Araújo, Ernani Agrícola, Escola Municipal Mário Faccini, Estação Barão de Mauá :: Pista Lateral, Estrada Velha da Tijuca, Francisco Eugênio, Furnas, Furnas, 1805, Furnas, 3800, Gávea Pequena, Hospital São Francisco, Igreja Nossa Senhora da Conceição, Itanhangá Golf Club, Jacamim, Joaquim Palhares, José Botelho Souza, Marina Barra Clube, Mata Machado, Metrô Jardim Oceânico, Metrô Uruguai, Muçu, Natalina, Palácio do Alto, Paróquia Nossa Sra. da Luz, Pinto de Figueiredo, Poeta Khalil Gibran, Praça Afonso Viseu, Praça do Aleijadinho, Praça Senador Melo Viera, Radmaker, Raimundo Castro Maia, Santa Carolina, São Miguel, São Rafael, Tijuaçu, Waldemar Falcão"
301,Ida,74,550,Ida,8,10.81,"Barra Private, Itanhangá Golf Club, Marina Barra Clube, Metrô Jardim Oceânico, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,555,Ida,8,10.81,"Barra Private, Itanhangá Golf Club, Marina Barra Clube, Metrô Jardim Oceânico, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,557,Ida,6,8.11,"Itanhangá Golf Club, Marina Barra Clube, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,565,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,361,Ida,1,1.35,BarraShopping - Américas
301,Ida,74,SN309,Volta,2,2.7,"Barra Private, Metrô Jardim Oceânico"
301,Ida,74,309,Volta,2,2.7,"Barra Private, Metrô Jardim Oceânico"
301,Ida,74,601,Volta,4,5.41,"BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 2,5,7,I: Saens Peña I, Conde de Itaguaí"
301,Ida,74,607,Volta,9,12.16,"BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier, Conde de Itaguaí"
301,Ida,74,302,Ida,61,82.43,"Açude, Alves de Brito, Amado Nervo, Ary Kerner, Barra Private, Biguá, BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier, BRS 2,5,7,I: Saens Peña I, Capitão Campos, Casa do Alto, Cascata, Clóvis Bevilaqua, CMS Nicola Albano, Colégio Marista São José, Conde de Itaguaí, Curva do Violão, Dona Delfina, Doutor Catrambi, EDI José da Silva Araújo, Ernani Agrícola, Escola Municipal Mário Faccini, Estação Barão de Mauá :: Pista Lateral, Estrada Velha da Tijuca, Francisco Eugênio, Furnas, Furnas, 1805, Furnas, 3800, Gávea Pequena, Hospital São Francisco, Igreja Nossa Senhora da Conceição, Itanhangá Golf Club, Jacamim, Joaquim Palhares, José Botelho Souza, Marina Barra Clube, Mata Machado, Metrô Jardim Oceânico, Metrô Uruguai, Muçu, Natalina, Palácio do Alto, Paróquia Nossa Sra. da Luz, Pinto de Figueiredo, Poeta Khalil Gibran, Praça Afonso Viseu, Praça do Aleijadinho, Praça Senador Melo Viera, Radmaker, Raimundo Castro Maia, Santa Carolina, São Miguel, São Rafael, Tijuaçu, Waldemar Falcão"
301,Ida,74,SN565,Volta,12,16.22,"Barra Private, BarraShopping - Américas, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,844,Ida,1,1.35,Barra Private
301,Ida,74,SN550,Ida,8,10.81,"Barra Private, Itanhangá Golf Club, Marina Barra Clube, Metrô Jardim Oceânico, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,878,Ida,8,10.81,"Barra Private, Itanhangá Golf Club, Marina Barra Clube, Metrô Jardim Oceânico, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,SV878,Ida,8,10.81,"Barra Private, Itanhangá Golf Club, Marina Barra Clube, Metrô Jardim Oceânico, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,SN636,Volta,1,1.35,Pinto de Figueiredo
301,Ida,74,862,Ida,18,24.32,"Barra Private, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Itanhangá Golf Club, Jornalista Tim Lopes, José Leal da Silva, Marina Barra Clube, Metrô Jardim Oceânico, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Senador Generoso Ponce, VillageMall, Waldemar Falcão"
301,Ida,74,693,Volta,1,1.35,BarraShopping - Américas
301,Ida,74,693,Ida,1,1.35,BarraShopping - Américas
301,Ida,74,692,Ida,1,1.35,BarraShopping - Américas
301,Ida,74,692,Volta,1,1.35,BarraShopping - Américas
301,Ida,74,614,Volta,1,1.35,BarraShopping - Américas
301,Ida,74,614,Ida,1,1.35,BarraShopping - Américas
301,Ida,74,2803,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,900,Volta,10,13.51,"BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Senador Generoso Ponce, VillageMall"
301,Ida,74,SN878,Ida,8,10.81,"Barra Private, Itanhangá Golf Club, Marina Barra Clube, Metrô Jardim Oceânico, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,2334,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,2335,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,2337,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,2802,Volta,11,14.86,"BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Senador Generoso Ponce, VillageMall"
301,Ida,74,2802,Ida,1,1.35,Barra Private
301,Ida,74,2804,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,2338,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,217,Volta,1,1.35,Conde de Itaguaí
301,Ida,74,220,Volta,25,33.78,"Alves de Brito, Ary Kerner, BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier, BRS 2,5,7,I: Saens Peña I, Cascata, Clóvis Bevilaqua, Colégio Marista São José, Conde de Itaguaí, Dona Delfina, Hospital São Francisco, Igreja Nossa Senhora da Conceição, Joaquim Palhares, Metrô Uruguai, Natalina, Pinto de Figueiredo, Radmaker, Santa Carolina, São Rafael"
301,Ida,74,229,Volta,23,31.08,"Alves de Brito, Ary Kerner, BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier, BRS 2,5,7,I: Saens Peña I, Clóvis Bevilaqua, Colégio Marista São José, Conde de Itaguaí, Dona Delfina, Hospital São Francisco, Igreja Nossa Senhora da Conceição, Metrô Uruguai, Natalina, Pinto de Figueiredo, Radmaker, Santa Carolina, São Rafael"
301,Ida,74,409,Volta,8,10.81,"BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier"
301,Ida,74,410,Volta,4,5.41,"BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier"
301,Ida,74,415,Volta,25,33.78,"Alves de Brito, Ary Kerner, BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier, BRS 2,5,7,I: Saens Peña I, Cascata, Clóvis Bevilaqua, Colégio Marista São José, Conde de Itaguaí, Dona Delfina, Hospital São Francisco, Igreja Nossa Senhora da Conceição, Joaquim Palhares, Metrô Uruguai, Natalina, Pinto de Figueiredo, Radmaker, Santa Carolina, São Rafael"
301,Ida,74,SN415,Volta,24,32.43,"Alves de Brito, Ary Kerner, BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier, BRS 2,5,7,I: Saens Peña I, Clóvis Bevilaqua, Colégio Marista São José, Conde de Itaguaí, Dona Delfina, Hospital São Francisco, Igreja Nossa Senhora da Conceição, Joaquim Palhares, Metrô Uruguai, Natalina, Pinto de Figueiredo, Radmaker, Santa Carolina, São Rafael"
301,Ida,74,SN133,Volta,2,2.7,"Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio"
301,Ida,74,426,Volta,24,32.43,"Alves de Brito, Ary Kerner, BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier, BRS 2,5,7,I: Saens Peña I, Cascata, Clóvis Bevilaqua, Colégio Marista São José, Conde de Itaguaí, Dona Delfina, Hospital São Francisco, Igreja Nossa Senhora da Conceição, Metrô Uruguai, Natalina, Pinto de Figueiredo, Radmaker, Santa Carolina, São Rafael"
301,Ida,74,432,Volta,4,5.41,"BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,I: Afonso Pena"
301,Ida,74,439,Ida,1,1.35,Joaquim Palhares
301,Ida,74,440,Ida,1,1.35,Estação Barão de Mauá :: Pista Lateral
301,Ida,74,112,Ida,3,4.05,"Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio, Joaquim Palhares"
301,Ida,74,473,Ida,3,4.05,"Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio, Joaquim Palhares"
301,Ida,74,603,Volta,9,12.16,"Alves de Brito, Clóvis Bevilaqua, Conde de Itaguaí, Dona Delfina, Metrô Uruguai, Natalina, Pinto de Figueiredo, Radmaker, São Rafael"
301,Ida,74,608,Volta,1,1.35,Conde de Itaguaí
301,Ida,74,626,Ida,1,1.35,Conde de Itaguaí
301,Ida,74,448,Ida,4,5.41,"Açude, CMS Nicola Albano, Gávea Pequena, Paróquia Nossa Sra. da Luz"
301,Ida,74,448,Volta,12,16.22,"Açude, Biguá, Capitão Campos, CMS Nicola Albano, EDI José da Silva Araújo, Furnas, Furnas, 1805, Gávea Pequena, José Botelho Souza, Mata Machado, Paróquia Nossa Sra. da Luz, Tijuaçu"
301,Ida,74,433,Volta,4,5.41,"BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,I: Afonso Pena"
301,Ida,74,553,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,SN554,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,SPA550,Ida,8,10.81,"Barra Private, Itanhangá Golf Club, Marina Barra Clube, Metrô Jardim Oceânico, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,957,Ida,2,2.7,"Barra Private, Metrô Jardim Oceânico"
301,Ida,74,990,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,645,Ida,1,1.35,Terminal Alvorada :: Plataforma D13
301,Ida,74,645,Volta,62,83.78,"Açude, Alves de Brito, Amado Nervo, Ary Kerner, Barra Private, BarraShopping - Américas, Biguá, BRS 2,5,7,I: Saens Peña I, Capitão Campos, Casa do Alto, Cascata, Centro Empresarial BarraShopping, Clóvis Bevilaqua, CMS Nicola Albano, Colégio Marista São José, Conde de Itaguaí, Coronel Paulo Malta Rezende, Curva do Violão, Dalcidio Jurandir, Dona Delfina, Doutor Catrambi, Downtown, EDI José da Silva Araújo, Ernani Agrícola, Escola Municipal Mário Faccini, Estrada Velha da Tijuca, Evandro Lins e Silva, Freeway, Furnas, Furnas, 1805, Furnas, 3800, Gávea Pequena, Hospital São Francisco, Igreja Nossa Senhora da Conceição, Itanhangá Golf Club, Jacamim, Jornalista Tim Lopes, José Botelho Souza, José Leal da Silva, Marina Barra Clube, Mata Machado, Metrô Jardim Oceânico, Metrô Uruguai, Muçu, Natalina, Palácio do Alto, Paróquia Nossa Sra. da Luz, Pinto de Figueiredo, Poeta Khalil Gibran, Praça Afonso Viseu, Praça do Aleijadinho, Praça Senador Melo Viera, Radmaker, Raimundo Castro Maia, Santa Carolina, São Miguel, São Rafael, Senador Generoso Ponce, Terminal Alvorada :: Plataforma D13, Tijuaçu, VillageMall, Waldemar Falcão"
301,Ida,74,416,Volta,8,10.81,"BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,7,I: Carmela Dutra, BRS 1,2,5,6,7,I: Conselheiro Zenha, BRS 1,2,5,6,I: Afonso Pena, BRS 1,2,5,6,I: Professor Gabizo, BRS 1,2,5,6,I: São Francisco Xavier"
301,Ida,74,552,Volta,2,2.7,"Barra Private, Metrô Jardim Oceânico"
301,Ida,74,554,Volta,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Ida,74,558,Ida,8,10.81,"Barra Private, Itanhangá Golf Club, Marina Barra Clube, Metrô Jardim Oceânico, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera, Waldemar Falcão"
301,Ida,74,881,Volta,1,1.35,BarraShopping - Américas
301,Ida,74,SN433,Volta,4,5.41,"BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, BRS 1,2,5,6,I: Afonso Pena"
301,Ida,74,133,Volta,2,2.7,"Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio"
301,Ida,74,606,Volta,3,4.05,"Conde de Itaguaí, Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio"
301,Ida,74,163,Ida,1,1.35,Francisco Eugênio
301,Ida,74,161,Ida,2,2.7,"Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio"
301,Ida,74,SN634,Ida,6,8.11,"BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio, Joaquim Palhares"
301,Ida,74,SV112,Ida,2,2.7,"Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio"
301,Ida,74,SN353,Volta,2,2.7,"Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio"
301,Ida,74,353,Volta,2,2.7,"Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio"
301,Ida,74,635,Ida,5,6.76,"BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, BRS 1,2,4,5,6,I: Matoso, Estação Barão de Mauá :: Pista Lateral, Joaquim Palhares"
301,Ida,74,SV624,Ida,2,2.7,"Estação Barão de Mauá :: Pista Lateral, Francisco Eugênio"
301,Ida,74,SP635,Ida,4,5.41,"BRS 1,2,4,5,6,I: Barão de Ubá, BRS 1,2,4,5,6,I: Domício da Gama, Estação Barão de Mauá :: Pista Lateral, Joaquim Palhares"
301,Ida,74,548,Ida,13,17.57,"Barra Private, BarraShopping - Américas, Centro Empresarial BarraShopping, Coronel Paulo Malta Rezende, Dalcidio Jurandir, Downtown, Evandro Lins e Silva, Freeway, Jornalista Tim Lopes, José Leal da Silva, Metrô Jardim Oceânico, Senador Generoso Ponce, VillageMall"
301,Volta,76,636,Ida,3,3.95,"Abelardo Chacrinha Barbosa, Henry Ford, Metrô Uruguai"
301,Volta,76,805,Ida,1,1.32,Gilberto Amado
301,Volta,76,805,Volta,2,2.63,"Metrô Jardim Oceânico :: Ônibus Convencionais, Paulo Mazzucchelli"
301,Volta,76,238,Ida,6,7.89,"Araújo Pena, Bispo, BRS 1,2,4,5,6,I: Sampaio Ferraz, BRS 1,2,4,5,I: Barão de Ubá, Club Municipal, Matoso"
301,Volta,76,SN238,Ida,5,6.58,"Araújo Pena, Bispo, BRS 1,2,4,5,I: Barão de Ubá, Club Municipal, Matoso"
301,Volta,76,239,Ida,6,7.89,"Araújo Pena, Bispo, BRS 1,2,4,5,6,I: Sampaio Ferraz, BRS 1,2,4,5,I: Barão de Ubá, Club Municipal, Matoso"
301,Volta,76,SPB550,Ida,3,3.95,"Metrô Jardim Oceânico :: Ônibus Convencionais, Passarela da Barra, Paulo Mazzucchelli"
301,Volta,76,SPB550,Volta,7,9.21,"Condomínio Itanhanga Hills, Doutor Luiz Capriglione, Fonseca Costa, Passarela da Barra, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera"
301,Volta,76,SV692,Volta,1,1.32,BarraShopping
301,Volta,76,624,Volta,1,1.32,Dinah de Queiroz :: Sentido Ponte / T. Gentileza / São Cristóvão
301,Volta,76,634,Volta,1,1.32,Dinah de Queiroz :: Sentido Ponte / T. Gentileza / São Cristóvão
301,Volta,76,711,Volta,2,2.63,"BRS 1,2,4,5,6,I: Sampaio Ferraz, Metrô Estácio"
301,Volta,76,711,Ida,2,2.63,"Araújo Pena, Club Municipal"
301,Volta,76,SV606,Ida,4,5.26,"Abelardo Chacrinha Barbosa, Dinah de Queiroz :: Sentido Ponte / T. Gentileza / São Cristóvão, Henry Ford, Metrô Uruguai"
301,Volta,76,315,Volta,1,1.32,BarraShopping
301,Volta,76,343,Ida,11,14.47,"Condomínio Itanhanga Hills, Doutor Luiz Capriglione, Fonseca Costa, Gilberto Amado, Metrô Jardim Oceânico :: Ônibus Convencionais, Passarela da Barra, Passarela da Barra, Paulo Mazzucchelli, Poeta Khalil Gibran, Praça do Aleijadinho, Praça Senador Melo Viera"
